year,date,id,sex,lon,lat
2020,2020-09-26T00:00:00Z,BI407166 Z15-436,Hona,523634,6978530
2020,2020-09-26T00:00:00Z,BI407209 Z15-479,Hona,513536,7051707
2020,2020-09-26T00:00:00Z,BI407144 Z15-414,Hona,407505,6958546
2020,2020-09-27T00:00:00Z,BI406845 Z15-115,Hane,491830,6930376
2020,2020-09-26T00:00:00Z,BI416571 Y20-277,Hona,681864,7070393
2020,2020-09-20T00:00:00Z,BI416217 Z20-566,Hona,516452,7088270
2020,2020-09-26T00:00:00Z,BI416219 Z20-568,Hona,434013,6925838
2020,2020-09-27T00:00:00Z,BI409256 X17-143,Hane,463610,6954664
2020,2020-09-27T00:00:00Z,BI416226 Z20-575,Hona,431491,6892095
2020,2020-09-26T00:00:00Z,BI416164 Z20-513,Hane,510012,7011494
2020,2020-09-27T00:00:00Z,BI415925 Z20-274,Hane,498074,6870430
2020,2020-09-25T00:00:00Z,BI416573 Y20-279,Hona,647253,7044185
2020,2020-09-26T00:00:00Z,BI416143 Z20-492,Hona,542523,7020371
2020,2020-09-26T00:00:00Z,BI416524 Y20-230,Hona,585015,7061067
2020,2020-09-28T00:00:00Z,BI407172 Z15-442,Hona,531549,7090186
2020,2020-09-27T00:00:00Z,BI416173 Z20-522,Hona,555957,7011051
2020,2020-09-26T00:00:00Z,BI407191 Z15-461,Hona,513410,7131691
2020,2020-09-26T00:00:00Z,BI406714 Y15-225,Hona,679733,7067564
2020,2020-09-29T00:00:00Z,BI416208 Z20-557,Hane,498145,6901371
2020,2020-09-25T00:00:00Z,BI416525 Y20-231,Hane,664339,7087059
2020,2020-09-27T00:00:00Z,BI416216 Z20-565,Hona,497749,6870540
2020,2020-09-26T00:00:00Z,BI416523 Y20-229,Hona,605738,7039952
2020,2020-09-25T00:00:00Z,BI414804 AC19-033,Hane,549678,7126583
2020,2020-09-23T00:00:00Z,BI080215 X12-021,Hona,516817,6883825
2020,2020-09-26T00:00:00Z,BI416222 Z20-571,Hane,536489,7086267
2020,2020-09-17T00:00:00Z,BI416229 Z20-578,Hane,509146,7012883
2020,2020-09-25T00:00:00Z,BI416215 Z20-564,Hona,504536,7074035
2020,2020-09-26T00:00:00Z,BI406673 Y15-184,Hona,665256,7051548
2020,2020-09-26T00:00:00Z,BI407209 Z15-479,Hona,527501,7060850
2020,2020-09-26T00:00:00Z,BI406697 Y15-208,Hona,650241,7055141
2020,2020-09-27T00:00:00Z,BI416214 Z20-563,Hona,484460,7140029
2020,2020-09-19T00:00:00Z,BI416224 Z20-573,Hane,525611,7013637
2020,2020-09-27T00:00:00Z,BI416108 Z20-457,Hane,542895,6939032
2020,2020-09-26T00:00:00Z,BI406589 Y15-100,Hona,648825,7055578
2020,2020-09-26T00:00:00Z,BI406494 Y15-005,Hona,597125,7081578
2020,2020-09-09T00:00:00Z,BI406866 Z15-136,Hona,433782,6908670
2020,2020-09-25T00:00:00Z,BI416112 Z20-461,Hona,435343,6900091
2020,2020-09-25T00:00:00Z,BI416218 Z20-567,Hona,433154,6908445
2020,2020-09-26T00:00:00Z,BI407042 Z15-312,Hona,523828,7011708
2020,2020-09-26T00:00:00Z,BI080374 X12-179,Hane,538088,6986475
2020,2020-09-26T00:00:00Z,BI416143 Z20-492,Hona,543153,7019655
2020,2020-09-27T00:00:00Z,BI407042 Z15-312,Hona,502147,7019549
2020,2020-09-13T00:00:00Z,BI407309 Z15-579,Hane,434858,7006384
2020,2020-09-27T00:00:00Z,BI406967 Z15-237,Hona,469314,6903825
2020,2020-09-26T00:00:00Z,BI415918 Z20-267,Hane,519858,7123779
2020,2020-09-25T00:00:00Z,BI416323 Y20-029,Hane,610406,6946301
2020,2020-09-24T00:00:00Z,BI416513 Y20-219,Hona,607635,6961401
2020,2020-09-25T00:00:00Z,BI416504 Y20-210,Hane,578201,7040136
2020,2020-09-25T00:00:00Z,BI416505 Y20-211,Hane,604329,7017212
2020,2020-09-11T00:00:00Z,BI415915 Z20-264,Hona,446059,6880489
2020,2020-09-27T00:00:00Z,BI416387 Y20-093,Hona,630829,7022903
2020,2020-09-27T00:00:00Z,BI406714 Y15-225,Hona,661129,7071938
2020,2020-09-27T00:00:00Z,BI416166 Z20-515,Hona,494213,7093168
2020,2020-09-25T00:00:00Z,BI416391 Y20-097,Hona,657021,7063754
2020,2020-09-27T00:00:00Z,BI416389 Y20-095,Hane,620699,6988970
2020,2020-09-27T00:00:00Z,BI406701 Y15-212,Hane,631976,7018942
2020,2020-09-19T00:00:00Z,BI416119 Z20-468,Hane,524431,6995546
2020,2020-09-24T00:00:00Z,BI416463 Y20-169,Hona,611756,7039960
2020,2020-09-27T00:00:00Z,BI416172 Z20-521,Hane,425073,6883919
2020,2020-09-26T00:00:00Z,BI407050 Z15-320,Hane,529592,6932241
2020,2020-09-26T00:00:00Z,BI407159 Z15-429,Hona,553734,7055890
2020,2020-09-27T00:00:00Z,BI416132 Z20-481,Hane,522346,6936186
2020,2020-09-25T00:00:00Z,BI416502 Y20-208,Hona,634420,7053132
2020,2020-09-19T00:00:00Z,BI416157 Z20-506,Hane,537349,7030245
2020,2020-09-27T00:00:00Z,BI406914 Z15-184,Hona,537146,7104674
2020,2020-09-26T00:00:00Z,BI416175 Z20-524,Hona,514130,7135227
2020,2020-09-27T00:00:00Z,BI416174 Z20-523,Hona,549187,7015715
2020,2020-09-26T00:00:00Z,BI416503 Y20-209,Hona,685533,7051994
2020,2020-09-26T00:00:00Z,BI416182 Z20-531,Hane,530110,6941726
2020,2020-09-27T00:00:00Z,BI416176 Z20-525,Hane,431442,6890340
2020,2020-09-25T00:00:00Z,BI416507 Y20-213,Hona,670932,7070860
2020,2020-09-27T00:00:00Z,BI407363 Z15-633,Hona,548191,6990812
2020,2020-09-26T00:00:00Z,BI407153 Z15-423,Hane,407522,6959491
2020,2020-09-26T00:00:00Z,BI407238 Z15-508,Hona,498797,7110132
2020,2020-09-26T00:00:00Z,BI416502 Y20-208,Hona,638681,7050749
2020,2020-09-26T00:00:00Z,BI407348 Z15-618,Hona,536042,6980080
2020,2020-09-26T00:00:00Z,BI416474 Y20-180,Hona,665589,7068095
2020,2020-09-25T00:00:00Z,BI407129 Z15-399,Hane,556133,6947268
2020,2020-09-25T00:00:00Z,BI416165 Z20-514,Hona,537968,7089134
2020,2020-09-15T00:00:00Z,BI416164 Z20-513,Hane,510265,7010616
2020,2020-09-23T00:00:00Z,BI416455 Y20-161,Hona,683595,7034525
2020,2020-09-26T00:00:00Z,BI406597 Y15-108,Hona,636367,7035897
2020,2020-09-27T00:00:00Z,BI416508 Y20-214,Hane,552542,7056536
2020,2020-09-26T00:00:00Z,BI406962 Z15-232,Hane,494993,7063385
2020,2020-09-26T00:00:00Z,BI407363 Z15-633,Hona,543472,6992776
2020,2020-09-26T00:00:00Z,BI416171 Z20-520,Hona,544424,7116968
2020,2020-09-22T00:00:00Z,BI406636 Y15-147,Hane,518583,6982345
2020,2020-09-25T00:00:00Z,BI416179 Z20-528,Hane,519695,7026345
2020,2020-09-27T00:00:00Z,BI415886 Z20-235,Hona,493170,7134516
2020,2020-09-25T00:00:00Z,BI416143 Z20-492,Hona,544186,7019281
2020,2020-09-23T00:00:00Z,BI416455 Y20-161,Hona,683342,7034456
2020,2020-09-21T00:00:00Z,BI416181 Z20-530,Hona,521234,6975548
2020,2020-09-27T00:00:00Z,BI407159 Z15-429,Hona,555947,7056704
2020,2020-09-27T00:00:00Z,BI406696 Y15-207,Hona,602307,7049201
2020,2020-09-27T00:00:00Z,BI415917 Z20-266,Hane,479312,6968114
2020,2020-09-27T00:00:00Z,BI416169 Z20-518,Hona,429446,6938557
2020,2020-09-25T00:00:00Z,BI041000 ZF-108,Hona,536619,7099290
2020,2020-09-26T00:00:00Z,BI416461 Y20-167,Hona,672477,7061931
2020,2020-09-26T00:00:00Z,BI416167 Z20-516,Hona,509592,7130157
2020,2020-09-19T00:00:00Z,BI416128 Z20-477,Hane,559602,7010820
2020,2020-09-29T00:00:00Z,BI406669 Y15-180,Hane,664225,7054362
2020,2020-09-26T00:00:00Z,BI416177 Z20-526,Hona,497780,6914152
2020,2020-09-26T00:00:00Z,BI406673 Y15-184,Hona,667934,7051028
2020,2020-09-09T00:00:00Z,BI416510 Y20-216,Hona,649103,7055033
2020,2020-09-27T00:00:00Z,BI416500 Y20-206,Hona,627834,7013364
2020,2020-09-25T00:00:00Z,BI407350 Z15-620 +,Hona,437016,7010407
2020,2020-09-13T00:00:00Z,BI407149 Z15-419,Hona,500790,7100112
2020,2020-09-27T00:00:00Z,BI416168 Z20-517,Hane,548868,6992247
2020,2020-09-25T00:00:00Z,BI415923 Z20-272,Hane,490617,7027068
2020,2020-09-27T00:00:00Z,BI406696 Y15-207,Hona,603912,7049262
2020,2020-09-26T00:00:00Z,BI406701 Y15-212,Hane,632734,7019031
2020,2020-09-25T00:00:00Z,BI407348 Z15-618,Hona,540260,6983517
2020,2020-09-20T00:00:00Z,BI416514 Y20-220,Hane,594513,7014665
2020,2020-09-26T00:00:00Z,BI406967 Z15-237,Hona,470945,6891871
2020,2020-09-26T00:00:00Z,BI416180 Z20-529,Hane,518865,7013015
2020,2020-09-26T00:00:00Z,BI416164 Z20-513,Hane,530145,7013161
2020,2020-09-19T00:00:00Z,BI416511 Y20-217,Hona,637455,7084714
2020,2020-09-25T00:00:00Z,BI416178 Z20-527,Hane,540595,7011765
2020,2020-09-25T00:00:00Z,BI416512 Y20-218,Hane,604935,7062352
2020,2020-09-25T00:00:00Z,BI415874 Z20-223,Hane,539316,7038792
2020,2020-09-26T00:00:00Z,BI416224 Z20-573,Hane,533375,7013574
2020,2020-09-26T00:00:00Z,BI416509 Y20-215,Hane,649326,7051106
2020,2020-09-26T00:00:00Z,BI416506 Y20-212,Hona,499225,6913105
2020,2020-09-24T00:00:00Z,BI407103 Z15-373,Hona,515209,7134906
2020,2020-09-25T00:00:00Z,BI414906 AC19-135,Hona,634013,7084052
2020,2020-09-23T00:00:00Z,BI406589 Y15-100,Hona,654771,7064839
2020,2020-09-25T00:00:00Z,BI041076 ZF-188 Z15-555,Hona,545090,6951391
2020,2020-09-26T00:00:00Z,BI416173 Z20-522,Hona,556683,7013955
2020,2020-09-27T00:00:00Z,BI416176 Z20-525,Hane,431688,6891976
2020,2020-09-26T00:00:00Z,BI416173 Z20-522,Hona,556683,7013955
2020,2020-09-26T00:00:00Z,BI416466 Y20-172,Hane,581068,7057863
2020,2020-09-24T00:00:00Z,BI416207 Z20-556,Hane,523278,6989404
2020,2020-09-27T00:00:00Z,BI416183 Z20-532,Hona,578777,7076536
2020,2020-09-20T00:00:00Z,BI407140 Z15-410,Hona,398517,6915523
2020,2020-09-26T00:00:00Z,BI416182 Z20-531,Hane,532364,6941518
2020,2020-09-26T00:00:00Z,BI406560 Y15-071,Hona,653386,7059527
2020,2020-09-26T00:00:00Z,BI407239 Z15-509,Hona,469714,6898189
2020,2020-09-24T00:00:00Z,BI407129 Z15-399,Hane,547166,6958865
2020,2020-09-26T00:00:00Z,BI416171 Z20-520,Hona,544789,7113444
2020,2020-09-27T00:00:00Z,BI406620 Y15-131,Hona,619655,7051877
2020,2020-09-27T00:00:00Z,BI416170 Z20-519,Hona,429036,6841203
2020,2020-09-25T00:00:00Z,BI416324 Y20-030,Hane,657905,7062013
2020,2020-09-28T00:00:00Z,BI416355 Y20-061,Hona,626706,7034885
2020,2020-09-27T00:00:00Z,BI415922 Z20-271,Hona,446409,6918645
2020,2020-09-28T00:00:00Z,BI406711 Y15-222,Hane,580395,7014728
2020,2020-09-19T00:00:00Z,BI407350 Z15-620 +,Hona,435272,7004372
2020,2020-09-26T00:00:00Z,BI407255 Z15-525,Hona,506382,7117516
2020,2020-09-26T00:00:00Z,BI416481 Y20-187,Hane,590998,6952849
2020,2020-09-27T00:00:00Z,BI416513 Y20-219,Hona,602262,6977587
2020,2020-09-27T00:00:00Z,BI416221 Z20-570,Hona,415261,6882890
2020,2020-09-26T00:00:00Z,BI415946 Z20-295,Hona,509337,7144175
2020,2020-09-28T00:00:00Z,BI416398 Y20-104,Hane,572785,7094081
2020,2020-09-28T00:00:00Z,BI416235 Z20-584,Hona,490800,7139500
2020,2020-09-28T00:00:00Z,BI416235 Z20-584,Hona,484100,7148700
2020,2020-09-27T00:00:00Z,BI415931 Z20-280,Hona,497545,6870120
2020,2020-09-02T00:00:00Z,BI416471 Y20-177,Hona,694072,7056433
2020,2020-09-25T00:00:00Z,BI416562 Y20-268,Hona,679018,7060369
2020,2020-09-27T00:00:00Z,BI416470 Y20-176,Hona,661852,6997861
2020,2020-09-26T00:00:00Z,BI415944 Z20-293,Hona,426028,7066757
2020,2020-09-28T00:00:00Z,BI406730 Y15-241,Hona,679945,7060981
2020,2020-09-18T00:00:00Z,BI415919 Z20-268,Hona,515939,7137265
2020,2020-09-25T00:00:00Z,BI416329 Y20-035,Hona,701419,7059931
2020,2020-09-13T00:00:00Z,BI416549 Y20-255,Hane,596783,7015183
2020,2020-09-25T00:00:00Z,BI041186 ZF-303 Z15-292,Hona,420798,6930816
2020,2020-09-26T00:00:00Z,BI406719 Y15-230,Hona,615280,7014208
2020,2020-09-26T00:00:00Z,BI406928 Z15-198,Hona,495492,7064453
2020,2020-09-06T00:00:00Z,BI406696 Y15-207,Hona,608299,7053693
2020,2020-09-26T00:00:00Z,BI415921 Z20-270,Hona,539247,7110766
2020,2020-09-26T00:00:00Z,BI415875 Z20-224,Hona,533804,7085037
2020,2020-09-17T00:00:00Z,BI415916 Z20-265,Hane,396264,6924830
2020,2020-09-27T00:00:00Z,BI416493 Y20-199,Hane,579798,6959415
2020,2020-09-28T00:00:00Z,BI415903 Z20-252,Hona,461355,6978503
2020,2020-09-27T00:00:00Z,BI415925 Z20-274,Hane,497351,6870248
2020,2020-09-26T00:00:00Z,BI416332 Y20-038,Hane,666514,7067318
2020,2020-09-29T00:00:00Z,BI416148 Z20-497,Hona,480728,6878787
2020,2020-09-25T00:00:00Z,BI406896 Z15-166,Hona,514290,7126852
2020,2020-09-18T00:00:00Z,BI060036 ST15,Hona,397663,6924075
2020,2020-09-25T00:00:00Z,BI416279 Z20-628,Hona,484268,6873812
2020,2020-09-25T00:00:00Z,BI416534 Y20-240,Hane,672799,7080223
2020,2020-09-22T00:00:00Z,BI407167 Z15-437,Hona,485369,7025651
2020,2020-09-27T00:00:00Z,BI416145 Z20-494,Hona,507928,7135671
2020,2020-09-26T00:00:00Z,BI406730 Y15-241,Hona,679698,7059862
2020,2020-09-29T00:00:00Z,BI406893 Z15-163,Hane,522065,7062748
2020,2020-09-27T00:00:00Z,BI406712 Y15-223,Hona,603483,7016434
2020,2020-09-26T00:00:00Z,BI415756 Z20-105,Hane,451188,6876908
2020,2020-09-28T00:00:00Z,BI415899 Z20-248,Hane,458511,6847568
2020,2020-09-27T00:00:00Z,BI416147 Z20-496,Hane,577211,7082606
2020,2020-09-23T00:00:00Z,BI406684 Y15-195,Hona,629359,7043027
2020,2020-09-25T00:00:00Z,BI415920 Z20-269,Hane,481113,6950252
2020,2020-09-28T00:00:00Z,BI041291 ZF-84 Z15-249,Hona,553075,7112973
2020,2020-09-20T00:00:00Z,BI416472 Y20-178,Hona,690680,7038560
2020,2020-09-28T00:00:00Z,BI416321 Y20-027,Hona,695356,7062102
2020,2020-09-28T00:00:00Z,BI415937 Z20-286,Hane,555019,7114630
2020,2020-09-25T00:00:00Z,BI416390 Y20-096,Hane,625304,7004391
2020,2020-09-28T00:00:00Z,BI416290 Z20-639,Hane,473269,6887560
2020,2020-09-28T00:00:00Z,BI416576 Y20-282,Hona,695438,7061861
2020,2020-09-26T00:00:00Z,BI416564 Y20-270,Hona,679216,7062027
2020,2020-09-24T00:00:00Z,BI415879 Z20-228,Hane,395705,6923896
2020,2020-09-20T00:00:00Z,BI416475 Y20-181,Hona,663098,7068521
2020,2020-09-27T00:00:00Z,BI407014 Z15-284,Hona,528937,7014480
2020,2020-09-27T00:00:00Z,BI416534 Y20-240,Hane,672081,7083504
2020,2020-09-22T00:00:00Z,BI416564 Y20-270,Hona,678182,7060723
2020,2020-09-28T00:00:00Z,BI416401 Y20-107,Hona,603683,7046125
2020,2020-09-28T00:00:00Z,BI416294 Z20-643,Hane,553407,7113569
2020,2020-09-12T00:00:00Z,BI407172 Z15-442,Hona,531221,7098986
2020,2020-09-26T00:00:00Z,BI416310 Y20-016,Hane,671109,7062863
2020,2020-09-26T00:00:00Z,BI416509 Y20-215,Hane,645140,7047924
2020,2020-09-19T00:00:00Z,BI416573 Y20-279,Hona,646367,7048998
2020,2020-09-27T00:00:00Z,BI406719 Y15-230,Hona,617334,7015763
2020,2020-09-24T00:00:00Z,BI415754 Z20-103,Hona,514044,6947727
2020,2020-09-25T00:00:00Z,BI416275 Z20-624,Hona,480343,6870095
2020,2020-09-25T00:00:00Z,BI406859 Z15-129,Hona,470437,6911667
2020,2020-09-27T00:00:00Z,BI416224 Z20-573,Hane,533152,7022317
2020,2020-09-25T00:00:00Z,BI416388 Y20-094,Hane,672146,7081967
2020,2020-09-25T00:00:00Z,BI416257 Z20-606,Hane,393870,6929088
2020,2020-09-23T00:00:00Z,BI416478 Y20-184,Hane,667041,7089145
2020,2020-09-27T00:00:00Z,BI416151 Z20-500,Hona,511200,7127763
2020,2020-09-25T00:00:00Z,BI080300 X12-106,Hona,479614,6870255
2020,2020-09-28T00:00:00Z,BI415839 Z20-188,Hane,578392,6996639
2020,2020-09-29T00:00:00Z,BI407166 Z15-436,Hona,520024,6975590
2020,2020-09-28T00:00:00Z,BI407228 Z15-498,Hona,461506,6978617
2020,2020-09-17T00:00:00Z,BI416207 Z20-556,Hane,520061,6991268
2020,2020-09-28T00:00:00Z,BI416115 Z20-464,Hona,560182,7078930
2020,2020-09-25T00:00:00Z,BI416072 Z20-421,Hona,481734,6948868
2020,2020-09-20T00:00:00Z,BI416157 Z20-506,Hane,531457,7032823
2020,2020-09-26T00:00:00Z,BI416125 Z20-474,Hane,523305,7011276
2020,2020-09-29T00:00:00Z,BI416116 Z20-465,Hona,539187,6987145
2020,2020-09-29T00:00:00Z,BI416117 Z20-466,Hane,539931,6987476
2020,2020-09-29T00:00:00Z,BI416072 Z20-421,Hona,480452,6954862
2020,2020-09-29T00:00:00Z,BI416341 Y20-047,Hona,588009,6977896
2020,2020-09-30T00:00:00Z,BI406645 Y15-156,Hona,564434,7049099
2020,2020-09-27T00:00:00Z,BI406669 Y15-180,Hane,652466,7047643
2020,2020-09-13T00:00:00Z,BI407050 Z15-320,Hane,530038,6932931
2020,2020-09-19T00:00:00Z,BI407050 Z15-320,Hane,525868,6938853
2020,2020-09-18T00:00:00Z,BI416482 Y20-188,Hane,586945,7047422
2020,2020-09-29T00:00:00Z,BI416399 Y20-105,Hane,594694,7087316
2020,2020-09-27T00:00:00Z,BI415947 Z20-296,Hona,503324,7102543
2020,2020-09-26T00:00:00Z,BI415856 Z20-205,Hane,446331,7009721
2020,2020-09-26T00:00:00Z,BI416120 Z20-469,Hona,519748,6993551
2020,2020-09-15T00:00:00Z,BI416472 Y20-178,Hona,688914,7042224
2020,2020-09-29T00:00:00Z,BI416318 Y20-024,Hane,530352,6920664
2020,2020-09-28T00:00:00Z,BI416527 Y20-233,Hane,615380,7012483
2020,2020-09-26T00:00:00Z,BI416134 Z20-483,Hona,506014,7120197
2020,2020-09-30T00:00:00Z,BI080768 AC2014-254,Hona,594726,7087315
2020,2020-09-26T00:00:00Z,BI416157 Z20-506,Hane,537511,7036896
2020,2020-09-29T00:00:00Z,BI416122 Z20-471,Hane,494012,6881301
2020,2020-09-10T00:00:00Z,BI406684 Y15-195,Hona,633360,7039804
2020,2020-09-28T00:00:00Z,BI406893 Z15-163,Hane,519524,7065707
2020,2020-09-25T00:00:00Z,BI416400 Y20-106,Hane,501999,6910854
2020,2020-09-29T00:00:00Z,BI416154 Z20-503,Hona,494979,6881173
2020,2020-09-29T00:00:00Z,BI416537 Y20-243,Hona,648395,7001716
2020,2020-09-27T00:00:00Z,BI416400 Y20-106,Hane,503546,6910124
2020,2020-09-29T00:00:00Z,BI415945 Z20-294,Hane,551479,7101948
2020,2020-09-27T00:00:00Z,BI407014 Z15-284,Hona,533579,7022948
2020,2020-09-28T00:00:00Z,BI416130 Z20-479,Hona,556035,7010022
2020,2020-09-29T00:00:00Z,BI409265 X17-152,Hona,530085,6916434
2020,2020-09-25T00:00:00Z,BI416119 Z20-468,Hane,522395,6997045
2020,2020-09-26T00:00:00Z,BI416134 Z20-483,Hona,505923,7120227
2020,2020-09-28T00:00:00Z,BI416161 Z20-510,Hona,472226,6981877
2020,2020-09-28T00:00:00Z,BI416349 Y20-055,Hane,614810,7013763
2020,2020-09-29T00:00:00Z,BI041122 ZF-241,Hona,495139,6880977
2020,2020-09-01T00:00:00Z,BI416472 Y20-178,Hona,689193,7042571
2020,2020-09-29T00:00:00Z,BI416110 Z20-459,Hona,518422,6971320
2020,2020-09-28T00:00:00Z,BI416498 Y20-204,Hona,602499,7001809
2020,2020-09-23T00:00:00Z,BI406696 Y15-207,Hona,607767,7053858
2020,2020-09-27T00:00:00Z,BI416206 Z20-555,Hona,525376,6977229
2020,2020-09-27T00:00:00Z,BI416481 Y20-187,Hane,568663,6977672
2020,2020-09-28T00:00:00Z,BI415856 Z20-205,Hane,447200,7006328
2020,2020-09-24T00:00:00Z,BI040977 Y9,Hona,686744,7039742
2020,2020-09-30T00:00:00Z,BI416128 Z20-477,Hane,568422,7010199
2020,2020-09-30T00:00:00Z,BI406597 Y15-108,Hona,633149,7035290
2020,2020-09-29T00:00:00Z,BI416109 Z20-458,Hane,491473,6921664
2020,2020-09-28T00:00:00Z,BI406625 Y15-136,Hona,614135,6940056
2020,2020-09-29T00:00:00Z,BI416135 Z20-484,Hane,490109,6919128
2020,2020-09-29T00:00:00Z,BI409208 X17-095,Hane,548220,6928450
2020,2020-09-30T00:00:00Z,BI416476 Y20-182,Hane,617586,6975646
2020,2020-09-28T00:00:00Z,BI416477 Y20-183,Hona,619644,6984243
2020,2020-09-26T00:00:00Z,BI416109 Z20-458,Hane,492001,6924808
2020,2020-10-02T00:00:00Z,BI416474 Y20-180,Hona,662075,7067948
2020,2020-09-30T00:00:00Z,BI416480 Y20-186,Hane,598714,7040390
2020,2020-10-01T00:00:00Z,BI416475 Y20-181,Hona,662444,7069692
2020,2020-09-28T00:00:00Z,BI416479 Y20-185,Hane,620886,6986575
2020,2020-09-27T00:00:00Z,BI416487 Y20-193,Hane,617442,6996239
2020,2020-10-01T00:00:00Z,BI041076 ZF-188 Z15-555,Hona,554129,6937313
2020,2020-09-30T00:00:00Z,BI415934 Z20-283,Hona,479761,6967593
2020,2020-09-28T00:00:00Z,BI407209 Z15-479,Hona,521244,7055423
2020,2020-09-30T00:00:00Z,BI416111 Z20-460,Hona,553791,7106239
2020,2020-08-26T00:00:00Z,BI409244 X17-131,Hane,480564,6929263
2020,2020-09-29T00:00:00Z,BI416118 Z20-467,Hane,448870,7058883
2020,2020-09-27T00:00:00Z,BI406589 Y15-100,Hona,648656,7055797
2020,2020-10-01T00:00:00Z,BI416112 Z20-461,Hona,435344,6900092
2020,2020-09-16T00:00:00Z,BI407366 Z15-636,Hona,475819,6963953
2020,2020-10-01T00:00:00Z,BI416280 Z20-629,Hona,554046,6937018
2020,2020-09-27T00:00:00Z,BI416187 Z20-536,Hona,542974,7022825
2020,2020-09-09T00:00:00Z,BI407098 Z15-368,Hona,539177,7073756
2020,2020-09-27T00:00:00Z,BI416125 Z20-474,Hane,501137,7019744
2020,2020-09-29T00:00:00Z,BI416123 Z20-472,Hane,531446,7098721
2020,2020-10-01T00:00:00Z,BI416135 Z20-484,Hane,487320,6920985
2020,2020-09-25T00:00:00Z,BI416131 Z20-480,Hona,486506,6992141
2020,2020-09-30T00:00:00Z,BI416117 Z20-466,Hane,533116,6977183
2020,2020-09-26T00:00:00Z,BI416133 Z20-482,Hona,521190,6928271
2020,2020-10-02T00:00:00Z,BI416502 Y20-208,Hona,635703,7050245
2020,2020-09-24T00:00:00Z,BI407302 Z15-572,Hona,545707,6964281
2020,2020-09-26T00:00:00Z,BI416127 Z20-476,Hane,536658,7023906
2020,2020-09-23T00:00:00Z,BI416121 Z20-470,Hona,461148,6885994
2020,2020-09-29T00:00:00Z,BI416124 Z20-473,Hona,560238,7114401
2020,2020-09-30T00:00:00Z,BI416484 Y20-190,Hane,587237,7024533
2020,2020-10-01T00:00:00Z,BI406821 Z15-091,Hane,402487,6939723
2020,2020-10-02T00:00:00Z,BI416481 Y20-187,Hane,560666,6969516
2020,2020-10-02T00:00:00Z,BI406692 Y15-203,Hane,605145,7038366
2020,2020-09-27T00:00:00Z,BI416473 Y20-179,Hona,639344,7044212
2020,2020-10-01T00:00:00Z,BI416471 Y20-177,Hona,690147,7052521
2020,2020-09-25T00:00:00Z,BI406714 Y15-225,Hona,659491,7081206
2020,2020-09-27T00:00:00Z,BI416567 Y20-273,Hona,639344,7044212
2020,2020-09-26T00:00:00Z,BI416034 Z20-383,Hane,558543,7117875
2020,2020-09-27T00:00:00Z,BI416465 Y20-171,Hane,639344,7044212
2020,2020-10-01T00:00:00Z,BI416113 Z20-462,Hona,495492,6982903
2020,2020-09-13T00:00:00Z,BI407351 Z15-621,Hona,469884,7076713
2020,2020-09-27T00:00:00Z,BI416465 Y20-171,Hane,639344,7044212
2020,2020-09-30T00:00:00Z,BI416485 Y20-191,Hane,657031,6986244
2020,2020-09-25T00:00:00Z,BI416472 Y20-178,Hona,689211,7042376
2020,2020-10-01T00:00:00Z,BI407239 Z15-509,Hona,480381,6893378
2020,2020-10-02T00:00:00Z,BI041131 ZF-250,Hona,436857,6886856
2020,2020-09-25T00:00:00Z,BI416461 Y20-167,Hona,676067,7062636
2020,2020-10-01T00:00:00Z,BI416137 Z20-486,Hane,493396,7073150
2020,2020-10-01T00:00:00Z,BI416110 Z20-459,Hona,518486,6975097
2020,2020-10-01T00:00:00Z,BI416198 Z20-547,Hona,424842,6882616
2020,2020-09-27T00:00:00Z,BI406781 Z15-051,Hane,575755,7023192
2020,2020-09-23T00:00:00Z,BI407166 Z15-436,Hona,518416,6981893
2020,2020-10-02T00:00:00Z,BI416114 Z20-463,Hona,476143,7059212
2020,2020-10-01T00:00:00Z,BI415851 Z20-200,Hona,486236,6981297
2020,2020-10-01T00:00:00Z,BI407239 Z15-509,Hona,480494,6893123
2020,2020-09-19T00:00:00Z,BI406714 Y15-225,Hona,658194,7077928
2020,2020-10-01T00:00:00Z,BI416115 Z20-464,Hona,560236,7075461
2020,2020-09-30T00:00:00Z,BI416132 Z20-481,Hane,520379,6934575
2020,2020-09-30T00:00:00Z,BI416470 Y20-176,Hona,662431,7002990
2020,2020-09-26T00:00:00Z,BI050057 AC9156,Hona,677220,7075314
2020,2020-10-01T00:00:00Z,BI407239 Z15-509,Hona,480225,6894136
2020,2020-09-25T00:00:00Z,BI416472 Y20-178,Hona,688781,7041756
2020,2020-09-26T00:00:00Z,BI416483 Y20-189,Hona,677877,7075946
2020,2020-09-15T00:00:00Z,BI415002 AC19-231,Hane,688118,7063230
2020,2020-09-27T00:00:00Z,BI416470 Y20-176,Hona,663238,7002699
2020,2020-09-30T00:00:00Z,BI406882 Z15-152,Hane,460013,6973041
2020,2020-09-26T00:00:00Z,BI416462 Y20-168,Hane,634770,7064430
2020,2020-09-20T00:00:00Z,BI407302 Z15-572,Hona,545200,6961024
2020,2020-09-30T00:00:00Z,BI406719 Y15-230,Hona,617168,7018555
2020,2020-09-29T00:00:00Z,BI407172 Z15-442,Hona,531828,7097887
2020,2020-09-29T00:00:00Z,BI415767 Z20-116,Hane,562502,6953487
2020,2020-10-01T00:00:00Z,BI416108 Z20-457,Hane,550560,6940763
